Date,Time,Username,Message,Sentiment,Time from Start
2023-01-02,16:57:30,D__a__v__e_,close,7,465
2023-01-02,16:57:30,cassomeisterhs,PAY TWITCH!,5,465
2023-01-02,16:57:31,MergedJupiter,!bet yes 500,5,465
2023-01-02,16:57:31,vruchtensapp,close it,4,465
2023-01-02,16:57:31,Meches96,yes winn,6,465
2023-01-02,16:57:32,Miketron,!bet yes 500,5,465
2023-01-02,16:57:32,luundin,PAY,8,465
2023-01-02,16:57:33,sk8oll1e,!bet yes 500,8,465
2023-01-02,16:57:33,pepsicola335,no,1,465
2023-01-02,16:57:34,sylonprods,!bet no 245,8,465
2023-01-02,16:57:34,hoffisback,!bet yes all,4,465
2023-01-02,16:57:34,vruchtensapp,close it!,6,465
2023-01-02,16:57:34,D__a__v__e_,pay up,7,465
2023-01-02,16:57:34,zutten,refund 110%,8,465
2023-01-02,16:57:35,gamblerman44,!bet yes 500,8,465
2023-01-02,16:57:35,schoolboyg7,pay,4,465
2023-01-02,16:57:36,topanddome,!bet yes 500,8,465
2023-01-02,16:57:36,Meches96,nooo no refund,5,465
2023-01-02,16:57:36,vruchtensapp,omg,8,465
2023-01-02,16:57:37,kycklingko,!bet yes 500,5,465
2023-01-02,16:57:37,saunaskilled,!bet yes 500,8,465
2023-01-02,16:57:37,skoffe7,!bet yes 500,8,465
2023-01-02,16:57:37,mariuzzz,!bet yes 500,8,465
2023-01-02,16:57:37,topanddome,KEKW,8,465
2023-01-02,16:57:38,cadaverlein,!bet yes 500,7,465
2023-01-02,16:57:38,limbo_2611,close bet,5,465
2023-01-02,16:57:38,MaaviQ,nooo,7,465
2023-01-02,16:57:39,hotsupafire6,!bet yes 500,7,465
2023-01-02,16:57:39,gabreljoestar,!points,8,465
2023-01-02,16:57:39,Orangeblueish,refund,3,465
2023-01-02,16:57:40,str0cke_,!bet yes 500,10,465
2023-01-02,16:57:40,stigmadikins,pay twitch,8,465
2023-01-02,16:57:41,pepsicola335,pay for believers,6,465
2023-01-02,16:57:41,MaaviQ,we won,7,465
2023-01-02,16:57:43,Rozzy18,!bet yes 500,7,465
2023-01-02,16:57:43,ani1777,!bet yes all,7,465
2023-01-02,16:57:43,surveys777,no,4,465
2023-01-02,16:57:44,mariuzzz,EZ,5,465
2023-01-02,16:57:44,HuxiLELE,refund start new,7,465
2023-01-02,16:57:44,D__a__v__e_,SCAMMED,7,465
2023-01-02,16:57:45,Meches96,pay,7,465
2023-01-02,16:57:46,biddaddy1015,take it,7,465
2023-01-02,16:57:46,mrgilly93,Yes hers the points,5,465
2023-01-02,16:57:47,humblebeeo_o,!bet no all,7,465
2023-01-02,16:57:48,fdside,accept once,8,465
2023-01-02,16:57:48,mrgilly93,Yes,7,465
2023-01-02,16:57:49,Thisisthegreatunknown,!bet yes 150,7,465
2023-01-02,16:57:49,vruchtensapp,masse wait 2min before spinning,7,465
2023-01-02,16:57:49,Fanmezia,reroll,4,465
2023-01-02,16:57:50,maximuslighter,blame them LUL,7,465
2023-01-02,16:57:50,Nieemi,KEKW,5,465
2023-01-02,16:57:51,MadKDog,no it's yes,7,465
2023-01-02,16:57:52,kash9rr,!bet yes 1000,7,465
2023-01-02,16:57:53,vruchtensapp,we kinda lost now,5,465
2023-01-02,16:57:54,mastermasquerade,!bet yes 50,8,465
2023-01-02,16:57:55,cr0_c0p,!bet no all,1,465
2023-01-02,16:57:55,13angelo12,!bet Yea 500,4,465
2023-01-02,16:57:56,Jonttu050,refund ofcv,7,465
2023-01-02,16:57:57,mrgilly93,Just pay us,7,465
2023-01-02,16:57:58,cadaverlein,LUL LUL,8,465
2023-01-02,16:57:58,vinktito,PRO STREAMER,7,465
2023-01-02,16:57:59,cuongsun8,!bet yes 1000,8,465
2023-01-02,16:57:59,Lopaulpa,!bet yes all,8,465
2023-01-02,16:58:01,DanLeigh_82,!bet yes 1000,8,465
2023-01-02,16:58:01,Meches96,they lost,8,465
2023-01-02,16:58:03,Cypex9219,!bet yes 500,7,465
2023-01-02,16:58:06,samoman100,!bet yes 500,8,466
2023-01-02,16:58:06,fdside,!bet yes all,4,466
2023-01-02,16:58:06,420HALLAIS,!bet yes all,8,466
2023-01-02,16:58:07,hotsupafire6,pay me in puta,7,466
2023-01-02,16:58:09,rinaldo12,!bet no 1000,8,466
2023-01-02,16:58:11,mrgilly93,You shouldn�t be spinning when bets are still open,5,466
2023-01-02,16:58:13,cuongsun8,!points,8,466
2023-01-02,16:58:13,topanddome,bet yes 1 billion KEKW,7,466
2023-01-02,16:58:14,mastermasquerade,refund,7,466
2023-01-02,16:58:17,yung_shlangy,masselino the ripster of 23,7,466
2023-01-02,16:58:19,fdside,1kx boom for that,7,466
2023-01-02,16:58:23,lolaren321,!bet yes 1000,8,466
2023-01-02,16:58:23,Lopaulpa,!points,7,466
2023-01-02,16:58:29,mrgilly93,All respect fine,8,466
2023-01-02,16:58:35,LeMemsky,!bet yes 150,8,466
2023-01-02,16:58:36,fishybone93,wow toxic masse,7,466
2023-01-02,16:58:38,buerskin108,nice comp haha,7,466
2023-01-02,16:58:38,RhumJungle,RIP my points,6,466
2023-01-02,16:58:40,Ali_G55,!points,7,466
2023-01-02,16:58:43,Orangeblueish,!points,8,466
2023-01-02,16:58:44,gabreljoestar,!points,8,466
2023-01-02,16:58:47,gamblerman44,!points,7,466
2023-01-02,16:58:47,mastermasquerade,new,8,466
2023-01-02,16:58:48,pepsicola335,!points,5,466
2023-01-02,16:58:49,fdj_,!points,7,466
2023-01-02,16:58:50,mariuzzz,grats on the win,8,466
2023-01-02,16:58:51,Sneaky_slim,What a shit game Masse,8,466
2023-01-02,16:58:54,leivitin,!points,4,466
2023-01-02,16:58:54,punch2303,!points,8,466
2023-01-02,16:58:55,str0cke_,i bet yes but for what ?,8,466
2023-01-02,16:58:56,stigmadikins,!points,4,466
2023-01-02,16:58:58,saunaskilled,!points,5,466
2023-01-02,16:58:58,ipce12,!points,7,466
2023-01-02,16:59:00,Rozzy18,need 5 scatter on bucket list,4,466
2023-01-02,16:59:01,ani1777,!bet yes all,4,466
2023-01-02,16:59:02,mikka172,Lets bet if next bns is over 50x KEKW,7,466
2023-01-02,16:59:03,maximuslighter,!bet no 100,8,466
2023-01-02,16:59:03,humblebeeo_o,!points,4,466
2023-01-02,16:59:04,nizzehultz,!bet yes 250,8,466
2023-01-02,16:59:05,Thisisthegreatunknown,!bet yes 172,8,466
2023-01-02,16:59:05,str0cke_,!bet yes 500,4,466
2023-01-02,16:59:07,mastermasquerade,!bet yes  500,7,467
2023-01-02,16:59:07,Mikorami,!bet yes 500,4,467
2023-01-02,16:59:07,kapyo,!bet yes 500,5,467
2023-01-02,16:59:07,D__a__v__e_,!bet yes all,7,467
2023-01-02,16:59:08,RhumJungle,!bet no 500,4,467
2023-01-02,16:59:08,cr0_c0p,!bet no all,7,467
2023-01-02,16:59:09,fdj_,!bet yes 500,7,467
2023-01-02,16:59:09,pepsicola335,!bet yes 500,8,467
2023-01-02,16:59:10,YoshiLv,!bet yes 300,7,467
2023-01-02,16:59:10,cassomeisterhs,!bet yes 500,2,467
2023-01-02,16:59:11,mrgilly93,Do a bonus but while we bet,5,467
2023-01-02,16:59:12,mcgillicuttty,!bet yes 200,8,467
2023-01-02,16:59:12,leivitin,!bet yes 59,5,467
2023-01-02,16:59:12,cassomeisterhs,!points,5,467
2023-01-02,16:59:12,str0cke_,fuck youtube,8,467
2023-01-02,16:59:14,isthatmxxx,!bet yes 50,8,467
2023-01-02,16:59:16,MistaaakeN,!bet yes 500,4,467
2023-01-02,16:59:16,13angelo12,!coins,3,467
2023-01-02,16:59:17,sk8oll1e,!bet yes 500,2,467
2023-01-02,16:59:19,LeMemsky,!bet yes 150 ??,8,467
2023-01-02,16:59:19,stvniz,!bet yes 500,5,467
2023-01-02,16:59:19,Lusciousphantom2,!points,8,467
2023-01-02,16:59:20,shawe10,!bet 50 yes,5,467
2023-01-02,16:59:20,casinodoggy,!bet yes 500,8,467
2023-01-02,16:59:20,noskinn__,!points,2,467
2023-01-02,16:59:21,nique1709,!Bet yes 150,5,467
2023-01-02,16:59:21,biddaddy1015,!bet yes 2000,5,467
2023-01-02,16:59:22,sylonprods,!bet no 245,3,467
2023-01-02,16:59:22,N0THINGB0X,!bet yes 1000,5,467
2023-01-02,16:59:22,ronttipoju,!bet yes 50,5,467
2023-01-02,16:59:23,rinaldo12,!bet no 500,5,467
2023-01-02,16:59:23,copied_nothing,!bet yes 500,2,467
2023-01-02,16:59:23,saunaskilled,!bet yes 500,5,467
2023-01-02,16:59:23,MaaviQ,!bet yes 500,8,467
2023-01-02,16:59:24,humblebeeo_o,!bet no all,3,467
2023-01-02,16:59:24,mrgilly93,!bet yes 369,5,467
2023-01-02,16:59:25,Wizodin2,!bet yes 100,5,467
2023-01-02,16:59:26,zeledrith_wow,whats the bet? lol,3,467
2023-01-02,16:59:27,gabreljoestar,!bet 47 yes,3,467
2023-01-02,16:59:29,nickgaming033,!bet no 500,8,467
2023-01-02,16:59:29,rombespecial,!bet yes 100,5,467
2023-01-02,16:59:31,grillkorv3n,!bet No 500,5,467
2023-01-02,16:59:31,dssbl,!bet yes 500,3,467
2023-01-02,16:59:31,13angelo12,!bet yes 500,5,467
2023-01-02,16:59:31,punch2303,!bet yes 600,8,467
2023-01-02,16:59:32,vinktito,!bet no 500,5,467
2023-01-02,16:59:33,p0ser_man,!bet no 100,8,467
2023-01-02,16:59:33,biddaddy1015,!bet yes 500,8,467
2023-01-02,16:59:33,isthatmxxx,!points,5,467
2023-01-02,16:59:34,LavidDynch111,!bet no all,3,467
2023-01-02,16:59:34,rinaldo12,!points,8,467
2023-01-02,16:59:34,gabreljoestar,!points,8,467
2023-01-02,16:59:35,sylonprods,!bet yes 245,8,467
2023-01-02,16:59:35,janrune25,!bet yes 500,3,467
2023-01-02,16:59:36,sciety,!bet no 100,5,467
2023-01-02,16:59:36,mrgilly93,!points,5,467
2023-01-02,16:59:36,dssbl,!points,5,467
2023-01-02,16:59:37,buicky,!bet yes all,5,467
2023-01-02,16:59:37,rombespecial,!points,8,467
2023-01-02,16:59:38,Lusciousphantom2,!bet yes 150,5,467
2023-01-02,16:59:39,grillkorv3n,!points,8,467
2023-01-02,16:59:40,jontelelee,!bet yes 500,3,467
2023-01-02,16:59:44,kalafonia,!bet no 200,3,467
2023-01-02,16:59:44,Ivantjuh2000,!bet yes 90,8,467
2023-01-02,16:59:45,saunaskilled,!bet yes 68,3,467
2023-01-02,16:59:45,N0THINGB0X,!bet yes all in,3,467
2023-01-02,16:59:45,mcgillicuttty,!watchtime,2,467
2023-01-02,16:59:46,cuongsun8,!bet yes 1000,5,467
2023-01-02,16:59:46,laurcostinn,!bet yes 500,8,467
2023-01-02,16:59:47,13angelo12,!bet des 500,8,467
2023-01-02,16:59:48,zunsinator,!bet all yes,8,467
2023-01-02,16:59:48,p0ser_man,!points,3,467
2023-01-02,16:59:49,prkkkkkkkkkkk,!bet,8,467
2023-01-02,16:59:50,tiimo98,!bet no 600,3,467
2023-01-02,16:59:50,DanLeigh_82,!points,8,467
2023-01-02,16:59:51,cuongsun8,!pints,8,467
2023-01-02,16:59:51,mrgilly93,No refund ??,8,467
2023-01-02,16:59:52,kimichristian,!bet yes 300,8,467
2023-01-02,16:59:52,isthatmxxx,!store,8,467
2023-01-02,16:59:53,saunaskilled,!points,5,467
2023-01-02,16:59:54,dajfool,!bet no 1000,8,467
2023-01-02,16:59:54,buerskin108,!bet no 200,8,467
2023-01-02,16:59:54,tiimo98,!bet no 500,8,467
2023-01-02,16:59:54,cuongsun8,!points,8,467
2023-01-02,16:59:54,oredacort,!store,3,467
2023-01-02,16:59:55,waterman123456789,!bet yes 300,5,467
2023-01-02,16:59:56,ZombieXolo,!points,8,467
2023-01-02,16:59:57,Nieemi,!cd,3,467
2023-01-02,16:59:57,13angelo12,!points,8,467
2023-01-02,16:59:58,zeledrith_wow,!bet no 300,3,467
2023-01-02,16:59:58,prkkkkkkkkkkk,!bet yes 500,3,467
2023-01-02,16:59:59,dajfool,!points,8,467
2023-01-02,16:59:59,Nieemi,!socials,7,467
2023-01-02,17:00:00,mikka172,!bet yes 500,8,467
2023-01-02,17:00:02,grillkorv3n,!bet No 300,8,467
2023-01-02,17:00:02,gabreljoestar,!bet yes 40,3,467
2023-01-02,17:00:02,yananny,!bet yes 500,8,467
2023-01-02,17:00:02,1_pump_her,!bet yes all,8,467
2023-01-02,17:00:03,QuagmirePk,!bet yes 100,3,467
2023-01-02,17:00:04,RagexAxLot,!bet no all,8,467
2023-01-02,17:00:05,mikka172,!points,8,467
2023-01-02,17:00:07,ronniepickeringroadking,!bet yes 1000,8,468
2023-01-02,17:00:07,QuagmirePk,!points,8,468
2023-01-02,17:00:07,gabreljoestar,!points,8,468
2023-01-02,17:00:08,jwiks,!bet yes 500,3,468
2023-01-02,17:00:08,prkkkkkkkkkkk,!points,5,468
2023-01-02,17:00:09,zutten,!bet no 250,3,468
2023-01-02,17:00:09,N0THINGB0X,!bet yes 500,8,468
2023-01-02,17:00:10,naamios,!bet no 500,8,468
2023-01-02,17:00:10,ronttipoju,!bet yes 50,8,468
2023-01-02,17:00:11,bathayi,!bet no 20,8,468
2023-01-02,17:00:11,teamniklascheck,!bet no 777,3,468
2023-01-02,17:00:12,zauberzwerg8,!bet no 200,8,468
2023-01-02,17:00:12,pompoister,!bet yes 200,5,468
2023-01-02,17:00:12,iMisterJayLive,!bet yes 500,5,468
2023-01-02,17:00:12,nohatnofun,!bet yes 500,8,468
2023-01-02,17:00:12,karpo86,!points,5,468
2023-01-02,17:00:13,f_u_n_k_,!bet no 500,5,468
2023-01-02,17:00:14,Jonttu050,!bet yes 200,3,468
2023-01-02,17:00:14,judge5an,!bet yes 200,5,468
2023-01-02,17:00:15,RagexAxLot,!bet no 100,8,468
2023-01-02,17:00:16,luundin,!bet yes all,5,468
2023-01-02,17:00:17,ronttipoju,!bet yes 20,5,468
2023-01-02,17:00:18,kalafonia,!bet yes 300,5,468
2023-01-02,17:00:18,saunaskilled,!bet yes 500,5,468
2023-01-02,17:00:19,fratkorza,!bet no 699,2,468
2023-01-02,17:00:19,iMisterJayLive,!points,8,468
2023-01-02,17:00:21,dewecs,!bet yes 500,2,468
2023-01-02,17:00:21,Ali_G55,!bet yes 500,8,468
2023-01-02,17:00:23,ronttipoju,!bet yes 10,5,468
2023-01-02,17:00:24,prkkkkkkkkkkk,!bet yes 500,5,468
2023-01-02,17:00:25,karpo86,!bet no 100,5,468
2023-01-02,17:00:25,saunaskilled,!bet yes 300,3,468
2023-01-02,17:00:25,vendiii1,!bet yes 50,1,468
2023-01-02,17:00:25,andreastnils1,How long does it take to get the confirmation shipping Mail on free hoodie order? [mención directa al streamer],5,468
2023-01-02,17:00:26,akbari7,!bet no 30,1,468
2023-01-02,17:00:26,DanLeigh_82,!bet no 500,8,468
2023-01-02,17:00:27,missyouuu,!bet yes 1000,8,468
2023-01-02,17:00:31,13angelo12,!bet yes,5,468
2023-01-02,17:00:31,ronttipoju,!bet yes 5,5,468
2023-01-02,17:00:31,hoffisback,!bet yes all,5,468
2023-01-02,17:00:32,dwergje43,!bet yes 200,5,468
2023-01-02,17:00:34,TJogen,!bet yes 200,5,468
2023-01-02,17:00:35,dar111bedar,!bet no 20,5,468
2023-01-02,17:00:35,tommi2tap,!bet no 500,5,468
2023-01-02,17:00:39,ronttipoju,!bet yes all,5,468
2023-01-02,17:00:40,isaak88,!bet yes 300,3,468
2023-01-02,17:00:40,kycklingko,!bet yes 500,5,468
2023-01-02,17:00:40,mrgilly93,Two slots. Which will get 100x first. That�s a good bet,5,468
2023-01-02,17:00:41,blacksmith_Tom,!bet yes 500,5,468
2023-01-02,17:00:42,fratkorza,!bet no 48,5,468
2023-01-02,17:00:42,rinaldo12,!store,7,468
2023-01-02,17:00:43,13angelo12,!bet yes,3,468
2023-01-02,17:00:44,Tolgfors,!bet no 500,5,468
2023-01-02,17:00:44,ronniepickeringroadking,!bet yes 1000,5,468
2023-01-02,17:00:44,CATNIPlele,!BET YES 400,5,468
2023-01-02,17:00:47,noskinn__,!bet yes1000,5,468
2023-01-02,17:00:48,dajfool,!bet no 1000,3,468
2023-01-02,17:00:48,m0ldyapple,!bet yes 500,5,468
2023-01-02,17:00:49,Viktorkry,!points,1,468
2023-01-02,17:00:50,prkkkkkkkkkkk,!points,3,468
2023-01-02,17:00:50,ronniepickeringroadking,!points,5,468
2023-01-02,17:00:55,missyouuu,!bet yes 500,5,468
2023-01-02,17:01:02,risiplayer,!points,5,468
2023-01-02,17:01:02,pepsicola335,!points,5,468
2023-01-02,17:01:04,travlernils,!bet no 1000,1,468
2023-01-02,17:01:05,jaanus85,!bet yes all,5,468
2023-01-02,17:01:09,noskinn__,!points,7,469
2023-01-02,17:01:10,jpsica,@andreastnils1  mine took 2 weeks for a hat in november,5,469
2023-01-02,17:01:17,fratkorza,i dont think my bet counted i didnt get a confirmation message,5,469
2023-01-02,17:01:21,isaak88,!points,5,469
2023-01-02,17:01:22,maaackaan,!bet yes 200,5,469
2023-01-02,17:01:31,mrgilly93,No that�s always terrible lol,3,469
2023-01-02,17:01:36,Nieemi,What?,5,469
2023-01-02,17:01:38,missyouuu,!bet yes 500,7,469
2023-01-02,17:01:39,Nieemi,!store,7,469
2023-01-02,17:01:40,isthatmxxx,!points,5,469
2023-01-02,17:01:40,Zyvera,No no. The free hoodie is actually a code for a hoodie.,5,469
2023-01-02,17:01:44,Thieze1337,!points,1,469
2023-01-02,17:01:44,Zyvera,Fyfan KEKW,5,469
2023-01-02,17:01:45,pepsicola335,no we want who will bonus first,1,469
2023-01-02,17:01:46,Zyvera,No hoodie raffles.,3,469
2023-01-02,17:01:51,JeppePeppo,!bet yes 500,3,469
2023-01-02,17:01:57,ZombieXolo,!bet yes 200,5,469
2023-01-02,17:01:57,andreastnils1,@zyvera yeeep,5,469
2023-01-02,17:02:00,Zyvera,Naey naey :),3,469
2023-01-02,17:02:02,missyouuu,praygee,7,469
2023-01-02,17:02:07,cassomeisterhs,!store,3,470
2023-01-02,17:02:13,jpsica,updated Merch 2023 designs needed,5,470
2023-01-02,17:02:20,JeppePeppo,!points,5,470
2023-01-02,17:02:28,aocnub,!points,5,470
2023-01-02,17:02:30,andreastnils1,@zyvera always correct,5,470
2023-01-02,17:02:36,ronttipoju,!points,5,470
2023-01-02,17:02:40,welushkaa,!points,3,470
2023-01-02,17:02:40,Zyvera,Whattt,5,470
2023-01-02,17:02:41,mrgilly93,Wild Frames Vs ice dragon,3,470
2023-01-02,17:02:43,JeppePeppo,!followage,5,470
2023-01-02,17:02:58,pepsicola335,yeah that is more fun,5,470
2023-01-02,17:03:02,noah_of_the_ark_,Bass vs Bass vs Bass vs Bass vs Bass vs Bass You mean?,5,470
2023-01-02,17:03:06,mcgillicuttty,Yep,1,471
2023-01-02,17:03:08,MergedJupiter,!points,3,471
2023-01-02,17:03:15,Wizodin2,nitropolice 2 vs nitropolice 3,5,471
2023-01-02,17:03:16,KingOZavi,shamrock miners vs miss wildfire,1,471
2023-01-02,17:03:21,TerrorInMyHead,[Mención directa al streamer] Best to NOT discuss that in chat Masse...better use teamviewer for that,3,471
2023-01-02,17:03:27,eliass331,!recent,7,471
2023-01-02,17:03:32,grotesko69,About??,8,471
2023-01-02,17:03:41,Zyvera,Oh. That. Yes. That's a bit of a problem,5,471
2023-01-02,17:04:09,onerockers80,!top,5,472
2023-01-02,17:04:12,YoshiLv,@TerrorInMyHead too late. cat's already out of the bag <3,5,472
2023-01-02,17:04:19,Purtsi12,wild frames vs ice dragon,3,472
2023-01-02,17:04:22,Orangeblueish,Hello Masse,3,472
2023-01-02,17:04:31,jaanus85,What,5,472
2023-01-02,17:04:41,cr0_c0p,@Zyvera so u mean that,5,472
2023-01-02,17:04:43,NeverLuckyRS,!points,5,472
2023-01-02,17:04:43,TerrorInMyHead,@YoshiLv LUL Best wishes for 2023 buddy...nice to see ya <3,1,472
2023-01-02,17:04:55,Genesis38NL,Ofc tsats doesent like them hahaha ripping them hard with all the cashouts,8,472
2023-01-02,17:05:12,albin345,Masse when is your 24 hour stream?,5,473
2023-01-02,17:05:14,onerockers80,!top points,8,473
2023-01-02,17:05:18,Purtsi12,now tsars malding,5,473
2023-01-02,17:05:29,tommi2tap,when is the 24hmassesymbol stream? :),5,473
2023-01-02,17:05:38,sylonprods,masse how are you bro ?,1,473
2023-01-02,17:05:41,fittogfin,Waiiting for Taylor going in to the bathtub is more fun than this slot LUL,5,473
2023-01-02,17:05:51,YoshiLv,book of dead and there is no book anymore lol,7,473
2023-01-02,17:05:58,Wizodin2,bonus in 10 spins,8,473
2023-01-02,17:05:59,humblebeeo_o,!points,3,473
2023-01-02,17:06:07,zauberzwerg8,No won,7,474
2023-01-02,17:06:14,cr0_c0p,that�s how it is...,3,474
2023-01-02,17:06:15,sciety,just stop winning YEP,5,474
2023-01-02,17:06:16,Zyvera,Ah yes,5,474
2023-01-02,17:06:16,puttzybeast,Well they saved over 500k euro when you didnt cash out,3,474
2023-01-02,17:06:18,Ancienth1,!store,7,474
2023-01-02,17:06:19,Zyvera,That's a bit much.,3,474
2023-01-02,17:06:21,Zyvera,I blame ante,1,474
2023-01-02,17:06:21,pepsicola335,masse what was ur big cashback in site of casino . and what casino,7,474
2023-01-02,17:06:29,mcgillicuttty,Without CD I would not even know about TSARs,7,474
2023-01-02,17:07:01,humblebeeo_o,when you forget about the contest,5,474
2023-01-02,17:07:02,Wizodin2,!points,5,474
2023-01-02,17:07:06,cr0_c0p,"@Zyvera then mb they give u better conditions, so u need less depos ;)",5,475
2023-01-02,17:07:16,eforsb3rg,!store,1,475
2023-01-02,17:07:47,MaqTeMonacco,Has this bonus still not dropped?,5,475
2023-01-02,17:08:10,kycklingko,!points,8,476
2023-01-02,17:08:17,ani1777,holy moly the nay sayers will be rich of points,8,476
2023-01-02,17:08:20,jpsica,so they only make 5-10 k from your 25 depot not much left for casino,3,476
2023-01-02,17:08:29,pepsicola335,im always get about 7 to 10 % cashback butvnot always,8,476
2023-01-02,17:08:33,humblebeeo_o,and we did not get it,5,476
2023-01-02,17:08:36,saft321,!bet no 2000,5,476
2023-01-02,17:08:39,cr0_c0p,so they�re complaining that they�re  winmargin isn�t high enough... spoiled ****,5,476
2023-01-02,17:08:45,YoshiLv,if the problem is 5mil spent in a year - you dont have a problem,5,476
2023-01-02,17:08:47,AmplifiedGamerr,!bet no all,5,476
2023-01-02,17:09:08,ani1777,will this game be banned after?,5,477
2023-01-02,17:09:18,AmplifiedGamerr,masse how old are you?,8,477
2023-01-02,17:09:19,Genesis38NL,@cr0_c0p if u compare them to other websites they give a veryyyy generous bonus,9,477
2023-01-02,17:09:25,possiblebanevader1,[mención directa al streamer] ...is this bonus any different from all the other books games or is there something different ????,5,477
2023-01-02,17:09:30,humblebeeo_o,masse the no belivers won.,2,477
2023-01-02,17:09:31,BlackbirdSWE,!store,5,477
2023-01-02,17:09:37,AmplifiedGamerr,jesus bro..,8,477
2023-01-02,17:09:41,cr0_c0p,@Genesis38NL it seems like it,5,477
2023-01-02,17:09:42,AmplifiedGamerr,i thougth you were like 26 27. lol,5,477
2023-01-02,17:09:45,travlernils,360 yrs old,5,477
2023-01-02,17:09:47,iMisterJayLive,How is this not bounsing?!?!,5,477
2023-01-02,17:09:49,Wizodin2,40 for me this year it gets better,5,477
2023-01-02,17:09:55,Syglight,1987 is the year SeemsGood,5,477
2023-01-02,17:09:58,goldking7775,me 24 this year,5,477
2023-01-02,17:10:00,BigBaconbb,Im turning 40 :/,3,477
2023-01-02,17:10:01,peepoInvest,i thought you were like 46 47,5,477
2023-01-02,17:10:05,everybodyhatesaldo,26 27,5,477
2023-01-02,17:10:06,maskinenfrej,i thought masse atleast 60,7,478
2023-01-02,17:10:06,TheRealWackDaddy,Not based on looks but based on maturity...,2,478
2023-01-02,17:10:07,lithanell,i whish i could be 36 again,5,478
2023-01-02,17:10:08,TerrorInMyHead,Imagine turning 46...I feel facking ancient now SadKekw,7,478
2023-01-02,17:10:09,SurlockGnomez,They mean born in 1926-1927,5,478
2023-01-02,17:10:16,mrgilly93,You look amazing for 36,3,478
2023-01-02,17:10:18,Dementhiol,you cannot be 36,3,478
2023-01-02,17:10:22,dwergje43,!points,5,478
2023-01-02,17:10:35,jpsica,@TerrorInMyHead im one behind turning 45 this yeatr,5,478
2023-01-02,17:10:40,Strouhassa,born in 26 27 maybe Kappa,2,478
2023-01-02,17:10:45,jpsica,happy new year btw @TerrorInMyHead,5,478
2023-01-02,17:10:47,kash9rr,Masse you dont look a day over 60,9,478
2023-01-02,17:10:48,humblebeeo_o,what ha��,8,478
2023-01-02,17:10:54,peepoInvest,at least you have found success and did not get your life shutdown by the btc site ban,8,478
2023-01-02,17:10:59,peepoInvest,there is definitely much to celebrate,7,478
2023-01-02,17:11:02,kalafonia,!points,3,478
2023-01-02,17:11:04,mrgilly93,I�m 29 and look older lol,3,478
2023-01-02,17:11:06,zeledrith_wow,!points,5,479
2023-01-02,17:11:07,ani1777,wow,2,479
2023-01-02,17:11:09,humblebeeo_o,So how many spins is it in?,5,479
2023-01-02,17:11:10,Dementhiol,Pog,2,479
2023-01-02,17:11:12,SurlockGnomez,EZ,5,479
2023-01-02,17:11:13,humblebeeo_o,HOW!?,5,479
2023-01-02,17:11:13,1_pump_her,LFG,9,479
2023-01-02,17:11:14,cr0_c0p,@Genesis38NL the bonus they give CD is nice,2,479
2023-01-02,17:11:15,Lusciousphantom2,!points,5,479
2023-01-02,17:11:16,1_pump_her,!points,2,479
2023-01-02,17:11:16,MistaaakeN,!points,5,479
2023-01-02,17:11:16,TerrorInMyHead,@jpsica Yeah likewise my friend,2,479
2023-01-02,17:11:17,mikka172,!points,3,479
2023-01-02,17:11:19,casinodoggy,BOOM,2,479
2023-01-02,17:11:20,vendiii1,yaaay,5,479
2023-01-02,17:11:21,ani1777,re roll,3,479
2023-01-02,17:11:21,maximuslighter,reeee,5,479
2023-01-02,17:11:22,MistaaakeN,!store,5,479
2023-01-02,17:11:22,YoshiLv,@Dementhiol I'm 36 in 2 days. I win! <3,8,479
2023-01-02,17:11:23,zunsinator,!points,5,479
2023-01-02,17:11:26,Wizodin2,roll,5,479
2023-01-02,17:11:26,humblebeeo_o,You did like 250 spins,5,479
2023-01-02,17:11:28,AweloN,roll,2,479
2023-01-02,17:11:29,cassomeisterhs,!points,3,479
2023-01-02,17:11:29,clees42,reroll ofcos,8,479
2023-01-02,17:11:29,gabreljoestar,roll roll,2,479
2023-01-02,17:11:30,Strouhassa,still jinxed... even he is antijinxing it,5,479
2023-01-02,17:11:31,evenostby5,change game,2,479
2023-01-02,17:11:31,babicharles,Roll,7,479
2023-01-02,17:11:33,Dementhiol,@YoshiLv daaamn DaddyLove,7,479
2023-01-02,17:11:35,Wizodin2,jp,5,479
2023-01-02,17:11:35,maximuslighter,KEKWLeave,5,479
2023-01-02,17:11:36,casinodoggy,!points,2,479
2023-01-02,17:11:36,ani1777,hahahaha,5,479
2023-01-02,17:11:38,TerrorInMyHead,LUL,2,479
2023-01-02,17:11:41,Thisisthegreatunknown,!points,5,479
2023-01-02,17:11:41,tsr222,LUL,5,479
2023-01-02,17:11:42,nohatnofun,!points,5,479
2023-01-02,17:11:43,cr0_c0p,sit the fack down! wrecked KEKW,5,479
2023-01-02,17:11:47,laurcostinn,!points,5,479
2023-01-02,17:11:53,TerrorInMyHead,@Dementhiol Salute my friend,5,479
2023-01-02,17:11:53,SurlockGnomez,PFCBOOM CLAP,5,479
2023-01-02,17:11:59,Dementhiol,@TerrorInMyHead Salute friend,5,479
2023-01-02,17:12:01,maximuslighter,LUL,5,479
2023-01-02,17:12:01,weehookoo,What a game CLAP,2,479
