Terms,Frequency absolute,Frequency Relative
reallly,1,"0,00727749072119933"
real,5,"0,0363874536059967"
REAL,1,"0,00727749072119933"
ready,2,"0,0145549814423987"
read,1,"0,00727749072119933"
re,2,"0,0145549814423987"
raw,1,"0,00727749072119933"
range,1,"0,00727749072119933"
random,2,"0,0145549814423987"
ramsays,1,"0,00727749072119933"
rakeback,1,"0,00727749072119933"
rajesh,1,"0,00727749072119933"
raise!!,1,"0,00727749072119933"
RAISE,2,"0,0145549814423987"
raise,1,"0,00727749072119933"
rainbowPls,4,"0,0291099628847973"
raiders,1,"0,00727749072119933"
ra,1,"0,00727749072119933"
R.i.P,1,"0,00727749072119933"
r,2,"0,0145549814423987"
R,1,"0,00727749072119933"
quick,3,"0,021832472163598"
questions,1,"0,00727749072119933"
quarented,1,"0,00727749072119933"
q,1,"0,00727749072119933"
PUTIN,1,"0,00727749072119933"
put,3,"0,021832472163598"
Put,1,"0,00727749072119933"
pusti,1,"0,00727749072119933"
pussys,1,"0,00727749072119933"
pussy,1,"0,00727749072119933"
Pussy,1,"0,00727749072119933"
PUSC,1,"0,00727749072119933"
purples,1,"0,00727749072119933"
punk,1,"0,00727749072119933"
prrraaaa,1,"0,00727749072119933"
provider,1,"0,00727749072119933"
PROPHET,1,"0,00727749072119933"
promise,14,"0,101884870096791"
prom,1,"0,00727749072119933"
profitt,1,"0,00727749072119933"
profiting,1,"0,00727749072119933"
profit,24,"0,174659777308784"
Profit,3,"0,021832472163598"
PROFIT,1,"0,00727749072119933"
Profiiiiit,1,"0,00727749072119933"
process,1,"0,00727749072119933"
PROBLEM,2,"0,0145549814423987"
probably,2,"0,0145549814423987"
pro,1,"0,00727749072119933"
prize,1,"0,00727749072119933"
private,1,"0,00727749072119933"
printers,1,"0,00727749072119933"
print,1,"0,00727749072119933"
princezna,1,"0,00727749072119933"
princess/Rise,1,"0,00727749072119933"
princess,1,"0,00727749072119933"
Prime.,4,"0,0291099628847973"
pretty,2,"0,0145549814423987"
presidento,1,"0,00727749072119933"
prehravani,1,"0,00727749072119933"
Praygeee,2,"0,0145549814423987"
Prayge,246,"1,79026271741504"
pRAYGE,1,"0,00727749072119933"
PrayGe,1,"0,00727749072119933"
prayge,1,"0,00727749072119933"
pray,2,"0,0145549814423987"
Pray,1,"0,00727749072119933"
prague,1,"0,00727749072119933"
pragmatic,4,"0,0291099628847973"
pragma,1,"0,00727749072119933"
pragamtic,1,"0,00727749072119933"
prafit,1,"0,00727749072119933"
praaaa,1,"0,00727749072119933"
ppOverheat,10,"0,0727749072119933"
ppHop,1,"0,00727749072119933"
pozdravit,1,"0,00727749072119933"
power,2,"0,0145549814423987"
potential,6,"0,043664944327196"
potencial,2,"0,0145549814423987"
possible,1,"0,00727749072119933"
porhub,1,"0,00727749072119933"
poor,1,"0,00727749072119933"
pooooooooooooooooooog,1,"0,00727749072119933"
POOOOOOOOOOOOOOOOOG,1,"0,00727749072119933"
POOOOOOOOOOOG,1,"0,00727749072119933"
POOOOOOOOOOG,1,"0,00727749072119933"
pooooooooog,1,"0,00727749072119933"
pooooooog,1,"0,00727749072119933"
Pooooooog,1,"0,00727749072119933"
POOOOOOG,1,"0,00727749072119933"
Poooog,1,"0,00727749072119933"
Pooogg,1,"0,00727749072119933"
POOOG,2,"0,0145549814423987"
Pooog,1,"0,00727749072119933"
Poog,1,"0,00727749072119933"
poog,1,"0,00727749072119933"
poll,1,"0,00727749072119933"
pointless,1,"0,00727749072119933"
point,4,"0,0291099628847973"
PogU,3,"0,021832472163598"
PogTasty,1,"0,00727749072119933"
Pogpog,1,"0,00727749072119933"
Pogh,1,"0,00727749072119933"
Poggies,1,"0,00727749072119933"
Poggggg,1,"0,00727749072119933"
Pogggg,2,"0,0145549814423987"
Poggg,1,"0,00727749072119933"
POGGERS,3,"0,021832472163598"
Pogg,1,"0,00727749072119933"
PogChamp,5,"0,0363874536059967"
Pog,300,"2,1832472163598"
pog,11,"0,0800523979331926"
POG,5,"0,0363874536059967"
pOG,1,"0,00727749072119933"
pm,2,"0,0145549814423987"
plssssssssssss,1,"0,00727749072119933"
plsss,4,"0,0291099628847973"
plss,4,"0,0291099628847973"
Plss,1,"0,00727749072119933"
pls?,1,"0,00727749072119933"
pls,12,"0,087329888654392"
plit,1,"0,00727749072119933"
plinko?,1,"0,00727749072119933"
pleasure,1,"0,00727749072119933"
Pleasse,15,"0,10916236081799"
PLEASEEEEEE,1,"0,00727749072119933"
pleasee,1,"0,00727749072119933"
please?,5,"0,0363874536059967"
please,18,"0,130994832981588"
PLEASE,3,"0,021832472163598"
Please,1,"0,00727749072119933"
pleasant,1,"0,00727749072119933"
pleas,15,"0,10916236081799"
pleaaase,1,"0,00727749072119933"
playngo,2,"0,0145549814423987"
Playngo,1,"0,00727749072119933"
playlist,3,"0,021832472163598"
PLAYLIST,1,"0,00727749072119933"
playing,3,"0,021832472163598"
player,2,"0,0145549814423987"
played,3,"0,021832472163598"
play,27,"0,196492249472382"
Play,1,"0,00727749072119933"
plan,1,"0,00727749072119933"
placement,1,"0,00727749072119933"
PIZZAAAAAAAA,1,"0,00727749072119933"
PIZZA,3,"0,021832472163598"
pizza,3,"0,021832472163598"
pissesd,1,"0,00727749072119933"
[Mención Indirecta],3,"0,021832472163598"
[Emote Personalizado 1],1,"0,00727749072119933"
[Emote Personalizado 2],12,"0,087329888654392"
[Emote Personalizado 3],3,"0,021832472163598"
[Emote Personalizado 4],3,"0,021832472163598"
[Emote Personalizado 5],32,"0,232879703078379"
[Emote Personalizado 6],3,"0,021832472163598"
[Emote Personalizado 7],11,"0,0800523979331926"
[Emote Personalizado 8],4,"0,0291099628847973"
[Emote Personalizado 9],4,"0,0291099628847973"
pissed's,1,"0,00727749072119933"
pissed?s,1,"0,00727749072119933"
pissed!,1,"0,00727749072119933"
pissed,18,"0,130994832981588"
Pissed,2,"0,0145549814423987"
piss,1,"0,00727749072119933"
pink,1,"0,00727749072119933"
Pinj,1,"0,00727749072119933"
pin,1,"0,00727749072119933"
pics,2,"0,0145549814423987"
Pfff,1,"0,00727749072119933"
pes,1,"0,00727749072119933"
person,1,"0,00727749072119933"
performed,1,"0,00727749072119933"
perfect,1,"0,00727749072119933"
pepperrrr,1,"0,00727749072119933"
peppero,1,"0,00727749072119933"
pepper,5,"0,0363874536059967"
PepeLaugh,26,"0,189214758751183"
pepeJAM,3,"0,021832472163598"
Pepegi,1,"0,00727749072119933"
Pepega,1,"0,00727749072119933"
PEPEGA,1,"0,00727749072119933"
pepeD,1,"0,00727749072119933"
people,1,"0,00727749072119933"
pelle?,1,"0,00727749072119933"
pelle,2,"0,0145549814423987"
pelisky,1,"0,00727749072119933"
pel?ky,1,"0,00727749072119933"
Pel?.,1,"0,00727749072119933"
PEGI,1,"0,00727749072119933"
peepoSad,2,"0,0145549814423987"
peepoHey,5,"0,0363874536059967"
peepoGlad,1,"0,00727749072119933"
peepoArrive,1,"0,00727749072119933"
PEEPEESPoggers,1,"0,00727749072119933"
pearl,1,"0,00727749072119933"
Pearl,1,"0,00727749072119933"
peaceful,1,"0,00727749072119933"
payy,1,"0,00727749072119933"
pays,2,"0,0145549814423987"
pay,42,"0,305654610290372"
PAY,1,"0,00727749072119933"
PauseChamp,14,"0,101884870096791"
pattern,2,"0,0145549814423987"
Pata1G,3,"0,021832472163598"
pasakSUS,2,"0,0145549814423987"
PartyKirby,10,"0,0727749072119933"
party,13,"0,0946073793755913"
papaa,1,"0,00727749072119933"
papa,48,"0,349319554617568"
PandaChill,1,"0,00727749072119933"
panda,4,"0,0291099628847973"
PANDA,1,"0,00727749072119933"
paid,4,"0,0291099628847973"
Paid,1,"0,00727749072119933"
PagMan,18,"0,130994832981588"
PagMam,1,"0,00727749072119933"
pack,1,"0,00727749072119933"
paa,1,"0,00727749072119933"
P,1,"0,00727749072119933"
oyu,2,"0,0145549814423987"
owner,1,"0,00727749072119933"
owned,1,"0,00727749072119933"
owes,1,"0,00727749072119933"
owe,1,"0,00727749072119933"
overhead,1,"0,00727749072119933"
over,4,"0,0291099628847973"
OVER,1,"0,00727749072119933"
out,8,"0,0582199257695946"
our,1,"0,00727749072119933"
otherwise,2,"0,0145549814423987"
other,1,"0,00727749072119933"
osss,1,"0,00727749072119933"
Oss,1,"0,00727749072119933"
originally,1,"0,00727749072119933"
orbs?,1,"0,00727749072119933"
orbb,1,"0,00727749072119933"
orb,2,"0,0145549814423987"
or,34,"0,247434684520777"
OR,2,"0,0145549814423987"
option,1,"0,00727749072119933"
OPog,1,"0,00727749072119933"
OPOG,1,"0,00727749072119933"
opens,1,"0,00727749072119933"
open,5,"0,0363874536059967"
op,1,"0,00727749072119933"
oooorbs,1,"0,00727749072119933"
ooo,1,"0,00727749072119933"
oone,1,"0,00727749072119933"
oodi,1,"0,00727749072119933"
oo,1,"0,00727749072119933"
onnn,2,"0,0145549814423987"
onn,3,"0,021832472163598"
only,20,"0,145549814423987"
one,89,"0,64769667418674"
ONE,5,"0,0363874536059967"
One,3,"0,021832472163598"
once,4,"0,0291099628847973"
on,89,"0,64769667418674"
ON,7,"0,0509424350483953"
OMGW,1,"0,00727749072119933"
omggggggggg,1,"0,00727749072119933"
omggggggg,1,"0,00727749072119933"
omgggg,1,"0,00727749072119933"
omggg,1,"0,00727749072119933"
omgg,1,"0,00727749072119933"
omg,18,"0,130994832981588"
OMG,6,"0,043664944327196"
Omg,2,"0,0145549814423987"
OMEGALUL,26,"0,189214758751183"
omegaLUL,1,"0,00727749072119933"
omega,1,"0,00727749072119933"
OME,8,"0,0582199257695946"
Olympus/24k,1,"0,00727749072119933"
olympus,1,"0,00727749072119933"
olomouc,1,"0,00727749072119933"
olivercito3,1,"0,00727749072119933"
olin38,1,"0,00727749072119933"
OLD,1,"0,00727749072119933"
Okey,1,"0,00727749072119933"
okey,1,"0,00727749072119933"
okeeeey,1,"0,00727749072119933"
Okayge,2,"0,0145549814423987"
OkayChamping,3,"0,021832472163598"
okay,5,"0,0363874536059967"
Okay,2,"0,0145549814423987"
OKAY,1,"0,00727749072119933"
ok,8,"0,0582199257695946"
OK,2,"0,0145549814423987"
Ok,1,"0,00727749072119933"
oi,1,"0,00727749072119933"
OhMyDog,3,"0,021832472163598"
OHHH,1,"0,00727749072119933"
ohhh,1,"0,00727749072119933"
oh,11,"0,0800523979331926"
OH,3,"0,021832472163598"
Oh,1,"0,00727749072119933"
ogmasasmgloasmgl?asmgla,1,"0,00727749072119933"
ogasopgkams,1,"0,00727749072119933"
often,1,"0,00727749072119933"
off,9,"0,065497416490794"
OFF,1,"0,00727749072119933"
ofc,6,"0,043664944327196"
of,46,"0,334764573175169"
odin,3,"0,021832472163598"
octopuss,1,"0,00727749072119933"
octo,1,"0,00727749072119933"
O:),1,"0,00727749072119933"
nvm,2,"0,0145549814423987"
nuts,1,"0,00727749072119933"
nt,2,"0,0145549814423987"
NP,1,"0,00727749072119933"
now,33,"0,240157193799578"
NOW,2,"0,0145549814423987"
NotLikeThis,7,"0,0509424350483953"
nothing,2,"0,0145549814423987"
NOTED,1,"0,00727749072119933"
not?,1,"0,00727749072119933"
not,53,"0,385707008223564"
Not,1,"0,00727749072119933"
noscope,1,"0,00727749072119933"
normal,4,"0,0291099628847973"
nopeee,1,"0,00727749072119933"
nope,3,"0,021832472163598"
noooooooooooooo,1,"0,00727749072119933"
nooooooooooooo,1,"0,00727749072119933"
noooooooooooo,1,"0,00727749072119933"
nooooooooooo,1,"0,00727749072119933"
noooooooooo,1,"0,00727749072119933"
noooooooo,1,"0,00727749072119933"
Nooooooo,1,"0,00727749072119933"
noooooo,2,"0,0145549814423987"
nooooo,6,"0,043664944327196"
Nooooo,1,"0,00727749072119933"
noooo,3,"0,021832472163598"
NOOOO,2,"0,0145549814423987"
noooi,1,"0,00727749072119933"
nooob,1,"0,00727749072119933"
nooo,9,"0,065497416490794"
NOOO,2,"0,0145549814423987"
noob,2,"0,0145549814423987"
noo,6,"0,043664944327196"
NOO,2,"0,0145549814423987"
non,1,"0,00727749072119933"
nolimit,2,"0,0145549814423987"
NOIDONTTHINKSO,1,"0,00727749072119933"
NOICEEEEE,1,"0,00727749072119933"
NOICEEE,1,"0,00727749072119933"
noceee,1,"0,00727749072119933"
no?,2,"0,0145549814423987"
no,65,"0,473036896877956"
NO,9,"0,065497416490794"
No,2,"0,0145549814423987"
nitropolis,1,"0,00727749072119933"
Niiiiiiice,1,"0,00727749072119933"
night,3,"0,021832472163598"
niceeeeeee,1,"0,00727749072119933"
NICEEEEEEE,1,"0,00727749072119933"
niceeeee,1,"0,00727749072119933"
niceeee,2,"0,0145549814423987"
Niceeee,1,"0,00727749072119933"
niceee,5,"0,0363874536059967"
Niceee,1,"0,00727749072119933"
nicee,8,"0,0582199257695946"
nice?,1,"0,00727749072119933"
Nice!!!!!!!!!!!!!!!!!!!!!!!!!!,1,"0,00727749072119933"
nice,55,"0,400261989665963"
Nice,8,"0,0582199257695946"
NICE,1,"0,00727749072119933"
ni?cee,1,"0,00727749072119933"
ngl,2,"0,0145549814423987"
next?,1,"0,00727749072119933"
next,20,"0,145549814423987"
NEXT,1,"0,00727749072119933"
Next,1,"0,00727749072119933"
NewRecord,2,"0,0145549814423987"
new,4,"0,0291099628847973"
NEW,1,"0,00727749072119933"
never,6,"0,043664944327196"
Net,6,"0,043664944327196"
nestta,1,"0,00727749072119933"
NESTTA,1,"0,00727749072119933"
nest,1,"0,00727749072119933"
Nerd,7,"0,0509424350483953"
nerd,6,"0,043664944327196"
nepride?,1,"0,00727749072119933"
neow,1,"0,00727749072119933"
neighbours,1,"0,00727749072119933"
nehehehe,1,"0,00727749072119933"
nehehe,4,"0,0291099628847973"
Nehehe,1,"0,00727749072119933"
needs,1,"0,00727749072119933"
needforspin,2,"0,0145549814423987"
need,36,"0,261989665963176"
NEED,1,"0,00727749072119933"
nazdar,1,"0,00727749072119933"
nan,1,"0,00727749072119933"
name,2,"0,0145549814423987"
nahodne,1,"0,00727749072119933"
nah,4,"0,0291099628847973"
naah,2,"0,0145549814423987"
naaah,1,"0,00727749072119933"
naaaaah,1,"0,00727749072119933"
Naaaaaah,1,"0,00727749072119933"
naaaaaaah,1,"0,00727749072119933"
naa,1,"0,00727749072119933"
na,1,"0,00727749072119933"
n?ce,2,"0,0145549814423987"
n,12,"0,087329888654392"
mystery,3,"0,021832472163598"
my,28,"0,203769740193581"
MY,2,"0,0145549814423987"
mw?,1,"0,00727749072119933"
mw,7,"0,0509424350483953"
muted,1,"0,00727749072119933"
must,2,"0,0145549814423987"
MUST,1,"0,00727749072119933"
musics,1,"0,00727749072119933"
musicccccc,1,"0,00727749072119933"
music,6,"0,043664944327196"
multis,3,"0,021832472163598"
multipler,1,"0,00727749072119933"
multiii,3,"0,021832472163598"
multii,3,"0,021832472163598"
multies,2,"0,0145549814423987"
multi,14,"0,101884870096791"
MULTI,1,"0,00727749072119933"
muertos?,1,"0,00727749072119933"
muertos,6,"0,043664944327196"
Muertos,1,"0,00727749072119933"
muerto,2,"0,0145549814423987"
much?,1,"0,00727749072119933"
much,7,"0,0509424350483953"
mt3,1,"0,00727749072119933"
MT3,1,"0,00727749072119933"
msg,1,"0,00727749072119933"
mrx_laysoritos,1,"0,00727749072119933"
MROE,2,"0,0145549814423987"
mr.magnet,1,"0,00727749072119933"
moving,1,"0,00727749072119933"
"Movies""",1,"0,00727749072119933"
move,3,"0,021832472163598"
Motley,1,"0,00727749072119933"
moreeeee,1,"0,00727749072119933"
moreeee,1,"0,00727749072119933"
moreee,4,"0,0291099628847973"
moree,1,"0,00727749072119933"
more,60,"0,43664944327196"
MORE,2,"0,0145549814423987"
mopre,1,"0,00727749072119933"
mooore,1,"0,00727749072119933"
moooolti,1,"0,00727749072119933"
moon,2,"0,0145549814423987"
months!,3,"0,021832472163598"
months,4,"0,0291099628847973"
month,5,"0,0363874536059967"
monkeyJAM,1,"0,00727749072119933"
monkey,1,"0,00727749072119933"
monkeDoor,13,"0,0946073793755913"
MONKE,7,"0,0509424350483953"
monkaS,7,"0,0509424350483953"
monkaHmm,1,"0,00727749072119933"
monitor,1,"0,00727749072119933"
money..,1,"0,00727749072119933"
money,18,"0,130994832981588"
MONEY,1,"0,00727749072119933"
mon0ey,1,"0,00727749072119933"
momma,1,"0,00727749072119933"
molly,1,"0,00727749072119933"
moh,1,"0,00727749072119933"
modwe,1,"0,00727749072119933"
modee,1,"0,00727749072119933"
mode?,1,"0,00727749072119933"
mode,31,"0,225602212357179"
MODE,6,"0,043664944327196"
modCheck,2,"0,0145549814423987"
mod,1,"0,00727749072119933"
mmm..,1,"0,00727749072119933"
MM,1,"0,00727749072119933"
mlejna,1,"0,00727749072119933"
MJK,1,"0,00727749072119933"
mizaj,8,"0,0582199257695946"
Mizaj,2,"0,0145549814423987"
MIZAJ,1,"0,00727749072119933"
misunderstood,1,"0,00727749072119933"
missed,3,"0,021832472163598"
miss,3,"0,021832472163598"
minutes,4,"0,0291099628847973"
mine,1,"0,00727749072119933"
mind,2,"0,0145549814423987"
milujutekamobracho1,8,"0,0582199257695946"
miller,2,"0,0145549814423987"
milion,1,"0,00727749072119933"
mikenovka,1,"0,00727749072119933"
mikenDance,1,"0,00727749072119933"
miken,1,"0,00727749072119933"
might,1,"0,00727749072119933"
middle,8,"0,0582199257695946"
MIDDLE,1,"0,00727749072119933"
midas,6,"0,043664944327196"
mid,11,"0,0800523979331926"
microsoft,1,"0,00727749072119933"
michko,11,"0,0800523979331926"
Michko,2,"0,0145549814423987"
mic,4,"0,0291099628847973"
mhm,1,"0,00727749072119933"
mex,6,"0,043664944327196"
message,2,"0,0145549814423987"
merry,1,"0,00727749072119933"
meowing,1,"0,00727749072119933"
meow,2,"0,0145549814423987"
mentality,1,"0,00727749072119933"
mental,3,"0,021832472163598"
Mental,2,"0,0145549814423987"
memories,1,"0,00727749072119933"
meh,2,"0,0145549814423987"
megaways,13,"0,0946073793755913"
mega,1,"0,00727749072119933"
meet,3,"0,021832472163598"
meeh,1,"0,00727749072119933"
meant,1,"0,00727749072119933"
mean,2,"0,0145549814423987"
me?,1,"0,00727749072119933"
me,29,"0,211047230914781"
ME,1,"0,00727749072119933"
mddle,1,"0,00727749072119933"
mby,1,"0,00727749072119933"
mb,2,"0,0145549814423987"
maybeee,1,"0,00727749072119933"
maybe,27,"0,196492249472382"
MAYBE,1,"0,00727749072119933"
Maybe,1,"0,00727749072119933"
may,1,"0,00727749072119933"
maxxxxxxxxxxxxxxxxxxxxxxxx,1,"0,00727749072119933"
maxxxxxxxxxx,1,"0,00727749072119933"
maxxx,1,"0,00727749072119933"
maxwin,6,"0,043664944327196"
MAXWIN,1,"0,00727749072119933"
max,46,"0,334764573175169"
MAX,5,"0,0363874536059967"
Max,4,"0,0291099628847973"
maty,1,"0,00727749072119933"
matter,1,"0,00727749072119933"
matrix,1,"0,00727749072119933"
Matovic,1,"0,00727749072119933"
matoPiska,41,"0,298377119569173"
matopiska,1,"0,00727749072119933"
mateee,1,"0,00727749072119933"
matee,1,"0,00727749072119933"
mate..,1,"0,00727749072119933"
mate,16,"0,116439851539189"
master,2,"0,0145549814423987"
massive,2,"0,0145549814423987"
marry,1,"0,00727749072119933"
Maradona,1,"0,00727749072119933"
many,2,"0,0145549814423987"
mans,1,"0,00727749072119933"
mania,1,"0,00727749072119933"
maneater,1,"0,00727749072119933"
man,26,"0,189214758751183"
MAN,1,"0,00727749072119933"
malta?,1,"0,00727749072119933"
Malta,1,"0,00727749072119933"
Malkin,1,"0,00727749072119933"
makes,2,"0,0145549814423987"
make,3,"0,021832472163598"
maid,1,"0,00727749072119933"
Madge,1,"0,00727749072119933"
made,2,"0,0145549814423987"
Madame?,1,"0,00727749072119933"
madame,4,"0,0291099628847973"
Madame,2,"0,0145549814423987"
Mac,1,"0,00727749072119933"
mac,1,"0,00727749072119933"
maby,2,"0,0145549814423987"
M&Mjc,1,"0,00727749072119933"
m,1,"0,00727749072119933"
LULW,7,"0,0509424350483953"
LULLUL,1,"0,00727749072119933"
LUL,61,"0,443926933993159"
LuL,3,"0,021832472163598"
lul,2,"0,0145549814423987"
lucky,4,"0,0291099628847973"
luckk,1,"0,00727749072119933"
luck,15,"0,10916236081799"
lower,1,"0,00727749072119933"
low,1,"0,00727749072119933"
Loving,1,"0,00727749072119933"
loves,1,"0,00727749072119933"
Loveless,1,"0,00727749072119933"
loveeeeeeeeeeeee,1,"0,00727749072119933"
love*,1,"0,00727749072119933"
love,6,"0,043664944327196"
LOVE,1,"0,00727749072119933"
Love,1,"0,00727749072119933"
lot,9,"0,065497416490794"
lost,6,"0,043664944327196"
losing,1,"0,00727749072119933"
loses,1,"0,00727749072119933"
loser,1,"0,00727749072119933"
lose,4,"0,0291099628847973"
loose,1,"0,00727749072119933"
loos,1,"0,00727749072119933"
LOOOOOOL,1,"0,00727749072119933"
LOOOOOL,1,"0,00727749072119933"
looks,5,"0,0363874536059967"
look,3,"0,021832472163598"
long,4,"0,0291099628847973"
LOLW,1,"0,00727749072119933"
lolll,2,"0,0145549814423987"
loll,2,"0,0145549814423987"
lol,14,"0,101884870096791"
LOL,1,"0,00727749072119933"
Lol,1,"0,00727749072119933"
located?,1,"0,00727749072119933"
loans,1,"0,00727749072119933"
loadingg,1,"0,00727749072119933"
Lmao,1,"0,00727749072119933"
lmao,1,"0,00727749072119933"
live,1,"0,00727749072119933"
little,3,"0,021832472163598"
lithuania?,1,"0,00727749072119933"
literally,4,"0,0291099628847973"
lit,3,"0,021832472163598"
listened,1,"0,00727749072119933"
listen,1,"0,00727749072119933"
list,2,"0,0145549814423987"
lion,1,"0,00727749072119933"
link,1,"0,00727749072119933"
lines,1,"0,00727749072119933"
lil,12,"0,087329888654392"
LIL,1,"0,00727749072119933"
like,26,"0,189214758751183"
Like,1,"0,00727749072119933"
life,2,"0,0145549814423987"
LFg,1,"0,00727749072119933"
lever,1,"0,00727749072119933"
LEVELLL,1,"0,00727749072119933"
level2,1,"0,00727749072119933"
level,3,"0,021832472163598"
LEVEL,2,"0,0145549814423987"
letys,1,"0,00727749072119933"
letts,1,"0,00727749072119933"
letsgoooo,1,"0,00727749072119933"
letsgooo,1,"0,00727749072119933"
letsgoo,1,"0,00727749072119933"
letsgo,1,"0,00727749072119933"
lets,56,"0,407539480387162"
Lets,8,"0,0582199257695946"
LETS,3,"0,021832472163598"
let's,2,"0,0145549814423987"
Let's,2,"0,0145549814423987"
Let?s,1,"0,00727749072119933"
let?s,1,"0,00727749072119933"
lessgooo,1,"0,00727749072119933"
less,1,"0,00727749072119933"
leprechaun,1,"0,00727749072119933"
lemw,1,"0,00727749072119933"
lego,1,"0,00727749072119933"
legit,3,"0,021832472163598"
legend,1,"0,00727749072119933"
leftt,1,"0,00727749072119933"
left,7,"0,0509424350483953"
lebronJAM,5,"0,0363874536059967"
LebronJAM,1,"0,00727749072119933"
leave,4,"0,0291099628847973"
LEAVE,1,"0,00727749072119933"
least,4,"0,0291099628847973"
Leanin,1,"0,00727749072119933"
LEAKED,1,"0,00727749072119933"
laugh,1,"0,00727749072119933"
lauder,1,"0,00727749072119933"
later,2,"0,0145549814423987"
last,12,"0,087329888654392"
LAST,1,"0,00727749072119933"
Last,1,"0,00727749072119933"
lambo,2,"0,0145549814423987"
ladders,1,"0,00727749072119933"
la?bo,1,"0,00727749072119933"
l,3,"0,021832472163598"
Kreygasm,3,"0,021832472163598"
KomodoHype,2,"0,0145549814423987"
Kobal,1,"0,00727749072119933"
kobal,1,"0,00727749072119933"
knowssssssssss,1,"0,00727749072119933"
knows,5,"0,0363874536059967"
know,9,"0,065497416490794"
knife?,1,"0,00727749072119933"
knew,1,"0,00727749072119933"
kkkk,1,"0,00727749072119933"
kizmo,1,"0,00727749072119933"
KirbDance,42,"0,305654610290372"
king,3,"0,021832472163598"
kinda,3,"0,021832472163598"
kiddin,1,"0,00727749072119933"
kick,1,"0,00727749072119933"
key,1,"0,00727749072119933"
KEKW,16,"0,116439851539189"
kekw,3,"0,021832472163598"
kekbye,1,"0,00727749072119933"
Keepo,2,"0,0145549814423987"
keep,5,"0,0363874536059967"
kebab?,1,"0,00727749072119933"
kazu,2,"0,0145549814423987"
kashi,1,"0,00727749072119933"
Karen,1,"0,00727749072119933"
Kappa,11,"0,0800523979331926"
Kapp,2,"0,0145549814423987"
k,2,"0,0145549814423987"
K,1,"0,00727749072119933"
juyziRoll,1,"0,00727749072119933"
juyziNotLikeThis,1,"0,00727749072119933"
juyziExhausted,1,"0,00727749072119933"
just,44,"0,320209591732771"
juiec,1,"0,00727749072119933"
Juicy?,1,"0,00727749072119933"
juicy,4,"0,0291099628847973"
Juicy,3,"0,021832472163598"
judgement,3,"0,021832472163598"
judge,1,"0,00727749072119933"
Juan?,1,"0,00727749072119933"
jordans,1,"0,00727749072119933"
jooker,1,"0,00727749072119933"
jokin?,1,"0,00727749072119933"
jokin,1,"0,00727749072119933"
joker,8,"0,0582199257695946"
joke,2,"0,0145549814423987"
joined!,1,"0,00727749072119933"
Joeyyy!!,1,"0,00727749072119933"
Joey,1,"0,00727749072119933"
joekr,1,"0,00727749072119933"
jet?,1,"0,00727749072119933"
jesus.,1,"0,00727749072119933"
jesus,2,"0,0145549814423987"
JEJDA,27,"0,196492249472382"
jejda,1,"0,00727749072119933"
Jebaited,2,"0,0145549814423987"
je,1,"0,00727749072119933"
jars?,1,"0,00727749072119933"
jars,1,"0,00727749072119933"
january,1,"0,00727749072119933"
jammin,2,"0,0145549814423987"
jack,1,"0,00727749072119933"
ITTTTTTT,1,"0,00727749072119933"
ittttt,1,"0,00727749072119933"
itttt,1,"0,00727749072119933"
itt,1,"0,00727749072119933"
its,60,"0,43664944327196"
ITS,3,"0,021832472163598"
Its,3,"0,021832472163598"
itll,1,"0,00727749072119933"
items,2,"0,0145549814423987"
item,1,"0,00727749072119933"
ita,1,"0,00727749072119933"
it's,3,"0,021832472163598"
It's,1,"0,00727749072119933"
it,150,"1,0916236081799"
IT,8,"0,0582199257695946"
It,3,"0,021832472163598"
istanbul,2,"0,0145549814423987"
Istanbul,2,"0,0145549814423987"
isnt,1,"0,00727749072119933"
is,114,"0,829633942216724"
IS,6,"0,043664944327196"
iron,1,"0,00727749072119933"
iphone,1,"0,00727749072119933"
iot,1,"0,00727749072119933"
inx,1,"0,00727749072119933"
inventory,1,"0,00727749072119933"
invented,1,"0,00727749072119933"
instead,1,"0,00727749072119933"
instagram,1,"0,00727749072119933"
insaneeee,1,"0,00727749072119933"
insanee,1,"0,00727749072119933"
insane,10,"0,0727749072119933"
info,1,"0,00727749072119933"
indianmizaj,1,"0,00727749072119933"
indian,1,"0,00727749072119933"
India,1,"0,00727749072119933"
increase,1,"0,00727749072119933"
incoming,3,"0,021832472163598"
inc,7,"0,0509424350483953"
inaneeee,1,"0,00727749072119933"
in,87,"0,633141692744342"
IN,2,"0,0145549814423987"
In,1,"0,00727749072119933"
impossible?,1,"0,00727749072119933"
imo,2,"0,0145549814423987"
imi,1,"0,00727749072119933"
imagine,7,"0,0509424350483953"
image,1,"0,00727749072119933"
im,9,"0,065497416490794"
Im,2,"0,0145549814423987"
ILY,1,"0,00727749072119933"
ill,2,"0,0145549814423987"
ignor,1,"0,00727749072119933"
ig,1,"0,00727749072119933"
if,35,"0,254712175241977"
If,1,"0,00727749072119933"
iems,1,"0,00727749072119933"
idk,4,"0,0291099628847973"
idiot,2,"0,0145549814423987"
icecream,1,"0,00727749072119933"
ICANT,2,"0,0145549814423987"
iam,4,"0,0291099628847973"
i'm,4,"0,0291099628847973"
I'm,2,"0,0145549814423987"
I?m,2,"0,0145549814423987"
i,126,"0,916963830871116"
I,36,"0,261989665963176"
HYPERS,5,"0,0363874536059967"
hyperdrop,1,"0,00727749072119933"
